Pickup_Hour,bin_num,trip_cnt
2016-05-05 09:00:00,1545,1
2016-05-05 09:00:00,1579,2
2016-05-05 09:00:00,1580,11
2016-05-05 09:00:00,1581,1
2016-05-05 09:00:00,1583,6
2016-05-05 09:00:00,1584,1
2016-05-05 09:00:00,1594,1
2016-05-05 09:00:00,1597,1
2016-05-05 09:00:00,1598,1
2016-05-05 09:00:00,1630,2
2016-05-05 09:00:00,1631,4
2016-05-05 09:00:00,1632,1
2016-05-05 09:00:00,1633,5
2016-05-05 09:00:00,1680,1
2016-05-05 09:00:00,1682,1
2016-05-05 09:00:00,1683,4
2016-05-05 09:00:00,1684,12
2016-05-05 09:00:00,1696,1
2016-05-05 09:00:00,1697,1
2016-05-05 09:00:00,1720,1
2016-05-05 09:00:00,1729,2
2016-05-05 09:00:00,1733,5
2016-05-05 09:00:00,1734,197
2016-05-05 09:00:00,1778,1
2016-05-05 09:00:00,1783,261
2016-05-05 09:00:00,1827,1
2016-05-05 09:00:00,1828,1
2016-05-05 09:00:00,1830,1
2016-05-05 09:00:00,1840,1
2016-05-05 09:00:00,1874,1
2016-05-05 09:00:00,1927,1
2016-05-05 09:00:00,1931,1
2016-05-05 09:00:00,2018,1
2016-05-05 09:00:00,2019,3
2016-05-05 09:00:00,2020,1
2016-05-05 09:00:00,2022,1
2016-05-05 09:00:00,2068,51
2016-05-05 09:00:00,2069,8
2016-05-05 09:00:00,2070,2
2016-05-05 09:00:00,2071,1
2016-05-05 09:00:00,2118,77
2016-05-05 09:00:00,2119,13
2016-05-05 09:00:00,2126,1
2016-05-05 09:00:00,2168,83
2016-05-05 10:00:00,1068,1
2016-05-05 10:00:00,1075,59
2016-05-05 10:00:00,1076,193
2016-05-05 10:00:00,1077,110
2016-05-05 10:00:00,1122,1
2016-05-05 10:00:00,1125,72
2016-05-05 10:00:00,1126,227
2016-05-05 10:00:00,1127,342
2016-05-05 10:00:00,1128,332
2016-05-05 10:00:00,1129,322
2016-05-05 10:00:00,1130,328
2016-05-05 10:00:00,1131,161
2016-05-05 10:00:00,1132,46
2016-05-05 10:00:00,1171,1
2016-05-05 10:00:00,1172,2
2016-05-05 10:00:00,1173,9
2016-05-05 10:00:00,1174,22
2016-05-05 10:00:00,1175,3
2016-05-05 10:00:00,1176,23
2016-05-05 10:00:00,1177,168
2016-05-05 10:00:00,1178,360
2016-05-05 10:00:00,1179,556
2016-05-05 10:00:00,1180,700
2016-05-05 10:00:00,1181,1054
2016-05-05 10:00:00,1182,455
2016-05-05 10:00:00,1183,112
2016-05-05 10:00:00,1184,24
2016-05-05 10:00:00,1219,1
2016-05-05 10:00:00,1220,1
2016-05-05 10:00:00,1221,2
2016-05-05 10:00:00,1222,3
2016-05-05 10:00:00,1223,4
2016-05-05 10:00:00,1224,15
2016-05-05 10:00:00,1225,3
2016-05-05 10:00:00,1226,3
2016-05-05 10:00:00,1227,102
2016-05-05 10:00:00,1228,287
2016-05-05 10:00:00,1229,498
2016-05-05 10:00:00,1230,789
2016-05-05 10:00:00,1231,1025
2016-05-05 10:00:00,1232,784
2016-05-05 10:00:00,1233,594
2016-05-05 10:00:00,1234,475
2016-05-05 10:00:00,1235,241
2016-05-05 10:00:00,1236,3
2016-05-05 10:00:00,1271,1
2016-05-05 10:00:00,1272,5
2016-05-05 10:00:00,1273,1
2016-05-05 10:00:00,1274,1
2016-05-05 10:00:00,1275,2
2016-05-05 10:00:00,1277,4
2016-05-05 10:00:00,1278,25
2016-05-05 10:00:00,1279,61
2016-05-05 10:00:00,1280,275
2016-05-05 10:00:00,1281,813
2016-05-05 10:00:00,1282,1122
2016-05-05 10:00:00,1283,371
2016-05-05 10:00:00,1284,104
2016-05-05 10:00:00,1285,316
2016-05-05 10:00:00,1286,286
2016-05-05 10:00:00,1287,108
2016-05-05 10:00:00,1317,1
2016-05-05 10:00:00,1318,1
2016-05-05 10:00:00,1319,2
2016-05-05 10:00:00,1320,1
2016-05-05 10:00:00,1322,1
2016-05-05 10:00:00,1325,1
2016-05-05 10:00:00,1326,2
2016-05-05 10:00:00,1327,3
2016-05-05 10:00:00,1328,2
2016-05-05 10:00:00,1330,1
2016-05-05 10:00:00,1331,97
2016-05-05 10:00:00,1332,492
2016-05-05 10:00:00,1333,736
2016-05-05 10:00:00,1334,741
2016-05-05 10:00:00,1335,182
2016-05-05 10:00:00,1336,107
2016-05-05 10:00:00,1337,62
2016-05-05 10:00:00,1338,37
2016-05-05 10:00:00,1339,9
2016-05-05 10:00:00,1368,1
2016-05-05 10:00:00,1374,1
2016-05-05 10:00:00,1378,1
2016-05-05 10:00:00,1379,1
2016-05-05 10:00:00,1380,4
2016-05-05 10:00:00,1381,7
2016-05-05 10:00:00,1382,40
2016-05-05 10:00:00,1383,501
2016-05-05 10:00:00,1384,620
2016-05-05 10:00:00,1385,398
2016-05-05 10:00:00,1386,41
2016-05-05 10:00:00,1387,28
2016-05-05 10:00:00,1388,12
2016-05-05 10:00:00,1389,7
2016-05-05 10:00:00,1390,9
2016-05-05 10:00:00,1391,5
2016-05-05 10:00:00,1392,1
2016-05-05 10:00:00,1424,1
2016-05-05 10:00:00,1425,2
2016-05-05 10:00:00,1426,1
2016-05-05 10:00:00,1428,1
2016-05-05 10:00:00,1431,6
2016-05-05 10:00:00,1432,2
2016-05-05 10:00:00,1433,1
2016-05-05 10:00:00,1434,18
2016-05-05 10:00:00,1435,10
2016-05-05 10:00:00,1436,20
2016-05-05 10:00:00,1437,10
2016-05-05 10:00:00,1438,8
2016-05-05 10:00:00,1439,1
2016-05-05 10:00:00,1440,2
2016-05-05 10:00:00,1441,6
2016-05-05 10:00:00,1442,8
2016-05-05 10:00:00,1443,2
2016-05-05 10:00:00,1444,1
2016-05-05 10:00:00,1471,1
2016-05-05 10:00:00,1473,1
2016-05-05 10:00:00,1480,14
2016-05-05 10:00:00,1481,6
2016-05-05 10:00:00,1482,6
2016-05-05 10:00:00,1483,18
2016-05-05 10:00:00,1484,2
2016-05-05 10:00:00,1486,3
2016-05-05 10:00:00,1488,1
2016-05-05 10:00:00,1529,1
2016-05-05 10:00:00,1530,14
2016-05-05 10:00:00,1531,4
2016-05-05 10:00:00,1532,5
2016-05-05 10:00:00,1533,6
2016-05-05 10:00:00,1534,1
2016-05-05 10:00:00,1537,1
2016-05-05 10:00:00,1539,1
2016-05-05 10:00:00,1541,2
2016-05-05 10:00:00,1571,1
2016-05-05 10:00:00,1580,3
2016-05-05 10:00:00,1581,6
2016-05-05 10:00:00,1583,2
2016-05-05 10:00:00,1584,2
2016-05-05 10:00:00,1621,2
2016-05-05 10:00:00,1630,2
2016-05-05 10:00:00,1631,6
2016-05-05 10:00:00,1633,5
2016-05-05 10:00:00,1678,2
2016-05-05 10:00:00,1681,1
2016-05-05 10:00:00,1683,7
2016-05-05 10:00:00,1684,23
2016-05-05 10:00:00,1731,1
2016-05-05 10:00:00,1733,6
2016-05-05 10:00:00,1734,318
2016-05-05 10:00:00,1783,322
2016-05-05 10:00:00,1827,1
2016-05-05 10:00:00,1875,3
2016-05-05 10:00:00,1879,1
2016-05-05 10:00:00,1932,1
2016-05-05 10:00:00,1975,1
2016-05-05 10:00:00,2019,1
2016-05-05 10:00:00,2020,1
2016-05-05 10:00:00,2024,1
2016-05-05 10:00:00,2068,49
2016-05-05 10:00:00,2069,4
2016-05-05 10:00:00,2118,59
2016-05-05 10:00:00,2119,26
2016-05-05 10:00:00,2121,1
2016-05-05 10:00:00,2168,49
2016-05-05 10:00:00,2376,1
2016-05-05 11:00:00,374,1
2016-05-05 11:00:00,673,1
2016-05-05 11:00:00,1075,79
2016-05-05 11:00:00,1076,207
2016-05-05 11:00:00,1077,111
2016-05-05 11:00:00,1078,2
2016-05-05 11:00:00,1119,1
2016-05-05 11:00:00,1125,70
2016-05-05 11:00:00,1126,229
2016-05-05 11:00:00,1127,376
2016-05-05 11:00:00,1128,325
2016-05-05 11:00:00,1129,314
2016-05-05 11:00:00,1130,341
2016-05-05 11:00:00,1131,142
2016-05-05 11:00:00,1132,54
2016-05-05 11:00:00,1170,1
2016-05-05 11:00:00,1171,1
2016-05-05 11:00:00,1173,9
2016-05-05 11:00:00,1174,21
2016-05-05 11:00:00,1175,2
2016-05-05 11:00:00,1176,15
2016-05-05 11:00:00,1177,137
2016-05-05 11:00:00,1178,353
2016-05-05 11:00:00,1179,530
2016-05-05 11:00:00,1180,690
2016-05-05 11:00:00,1181,910
2016-05-05 11:00:00,1182,383
2016-05-05 11:00:00,1183,92
2016-05-05 11:00:00,1184,29
2016-05-05 11:00:00,1222,1
2016-05-05 11:00:00,1223,8
2016-05-05 11:00:00,1224,17
2016-05-05 11:00:00,1225,4
2016-05-05 11:00:00,1226,10
2016-05-05 11:00:00,1227,76
2016-05-05 11:00:00,1228,196
2016-05-05 11:00:00,1229,409
2016-05-05 11:00:00,1230,779
2016-05-05 11:00:00,1231,1058
2016-05-05 11:00:00,1232,839
2016-05-05 11:00:00,1233,637
2016-05-05 11:00:00,1234,453
2016-05-05 11:00:00,1235,249
2016-05-05 11:00:00,1236,3
2016-05-05 11:00:00,1265,1
2016-05-05 11:00:00,1268,2
2016-05-05 11:00:00,1272,2
2016-05-05 11:00:00,1274,4
2016-05-05 11:00:00,1275,1
2016-05-05 11:00:00,1276,1
2016-05-05 11:00:00,1277,2
2016-05-05 11:00:00,1278,21
2016-05-05 11:00:00,1279,43
2016-05-05 11:00:00,1280,285
2016-05-05 11:00:00,1281,942
2016-05-05 11:00:00,1282,1386
2016-05-05 11:00:00,1283,356
2016-05-05 11:00:00,1284,109
2016-05-05 11:00:00,1285,342
2016-05-05 11:00:00,1286,304
2016-05-05 11:00:00,1287,95
2016-05-05 11:00:00,1318,1
2016-05-05 11:00:00,1319,1
2016-05-05 11:00:00,1320,2
2016-05-05 11:00:00,1321,1
2016-05-05 11:00:00,1323,2
2016-05-05 11:00:00,1324,3
2016-05-05 11:00:00,1325,1
2016-05-05 11:00:00,1326,2
2016-05-05 11:00:00,1327,5
2016-05-05 11:00:00,1331,92
2016-05-05 11:00:00,1332,401
2016-05-05 11:00:00,1333,733
2016-05-05 11:00:00,1334,786
2016-05-05 11:00:00,1335,177
2016-05-05 11:00:00,1336,82
2016-05-05 11:00:00,1337,81
2016-05-05 11:00:00,1338,59
2016-05-05 11:00:00,1339,9
2016-05-05 11:00:00,1372,1
2016-05-05 11:00:00,1374,2
2016-05-05 11:00:00,1376,2
2016-05-05 11:00:00,1377,1
2016-05-05 11:00:00,1378,1
2016-05-05 11:00:00,1380,3
2016-05-05 11:00:00,1381,1
2016-05-05 11:00:00,1382,40
2016-05-05 11:00:00,1383,382
2016-05-05 11:00:00,1384,542
2016-05-05 11:00:00,1385,333
2016-05-05 11:00:00,1386,52
2016-05-05 11:00:00,1387,28
2016-05-05 11:00:00,1388,7
2016-05-05 11:00:00,1389,16
2016-05-05 11:00:00,1390,12
2016-05-05 11:00:00,1391,9
2016-05-05 11:00:00,1422,1
2016-05-05 11:00:00,1425,1
2016-05-05 11:00:00,1426,1
2016-05-05 11:00:00,1430,5
2016-05-05 11:00:00,1431,14
2016-05-05 11:00:00,1432,4
2016-05-05 11:00:00,1434,20
2016-05-05 11:00:00,1435,6
2016-05-05 11:00:00,1436,26
2016-05-05 11:00:00,1437,22
2016-05-05 11:00:00,1438,5
2016-05-05 11:00:00,1439,4
2016-05-05 11:00:00,1441,1
2016-05-05 11:00:00,1442,15
2016-05-05 11:00:00,1443,4
2016-05-05 11:00:00,1470,1
2016-05-05 11:00:00,1480,15
2016-05-05 11:00:00,1481,1
2016-05-05 11:00:00,1482,7
2016-05-05 11:00:00,1483,11
2016-05-05 11:00:00,1484,3
2016-05-05 11:00:00,1486,11
2016-05-05 11:00:00,1487,1
2016-05-05 11:00:00,1489,2
2016-05-05 11:00:00,1493,2
2016-05-05 11:00:00,1494,1
2016-05-05 11:00:00,1519,1
2016-05-05 11:00:00,1530,6
2016-05-05 11:00:00,1532,1
2016-05-05 11:00:00,1533,1
2016-05-05 11:00:00,1534,2
2016-05-05 11:00:00,1536,1
2016-05-05 11:00:00,1545,1
2016-05-05 11:00:00,1572,1
2016-05-05 11:00:00,1573,1
2016-05-05 11:00:00,1580,2
2016-05-05 11:00:00,1581,1
2016-05-05 11:00:00,1583,5
2016-05-05 11:00:00,1584,2
2016-05-05 11:00:00,1595,1
2016-05-05 11:00:00,1630,1
2016-05-05 11:00:00,1631,2
2016-05-05 11:00:00,1633,8
2016-05-05 11:00:00,1681,1
2016-05-05 11:00:00,1683,6
2016-05-05 11:00:00,1684,16
2016-05-05 11:00:00,1733,6
2016-05-05 11:00:00,1734,286
2016-05-05 11:00:00,1778,1
2016-05-05 11:00:00,1783,263
2016-05-05 11:00:00,1875,3
2016-05-05 11:00:00,2020,1
2016-05-05 11:00:00,2021,1
2016-05-05 11:00:00,2065,1
2016-05-05 11:00:00,2068,109
2016-05-05 11:00:00,2069,9
2016-05-05 11:00:00,2070,2
2016-05-05 11:00:00,2118,101
2016-05-05 11:00:00,2119,23
2016-05-05 11:00:00,2121,1
2016-05-05 11:00:00,2168,28
2016-05-05 11:00:00,2479,1
2016-05-05 12:00:00,374,2
2016-05-05 12:00:00,673,1
2016-05-05 12:00:00,771,1
2016-05-05 12:00:00,825,1
2016-05-05 12:00:00,978,2
2016-05-05 12:00:00,1029,2
2016-05-05 12:00:00,1072,1
2016-05-05 12:00:00,1075,87
2016-05-05 12:00:00,1076,228
2016-05-05 12:00:00,1077,133
2016-05-05 12:00:00,1120,1
2016-05-05 12:00:00,1122,3
2016-05-05 12:00:00,1125,103
2016-05-05 12:00:00,1126,244
2016-05-05 12:00:00,1127,365
2016-05-05 12:00:00,1128,372
2016-05-05 12:00:00,1129,284
2016-05-05 12:00:00,1130,354
2016-05-05 12:00:00,1131,184
2016-05-05 12:00:00,1132,56
2016-05-05 12:00:00,1167,1
2016-05-05 12:00:00,1171,2
2016-05-05 12:00:00,1172,4
2016-05-05 12:00:00,1173,10
2016-05-05 12:00:00,1174,15
2016-05-05 12:00:00,1175,7
2016-05-05 12:00:00,1176,25
2016-05-05 12:00:00,1177,160
2016-05-05 12:00:00,1178,421
2016-05-05 12:00:00,1179,570
2016-05-05 12:00:00,1180,735
2016-05-05 12:00:00,1181,854
2016-05-05 12:00:00,1182,388
2016-05-05 12:00:00,1183,122
2016-05-05 12:00:00,1184,24
2016-05-05 12:00:00,1216,1
2016-05-05 12:00:00,1222,2
2016-05-05 12:00:00,1223,4
2016-05-05 12:00:00,1224,19
2016-05-05 12:00:00,1225,2
2016-05-05 12:00:00,1226,26
2016-05-05 12:00:00,1227,72
2016-05-05 12:00:00,1228,196
2016-05-05 12:00:00,1229,442
2016-05-05 12:00:00,1230,760
2016-05-05 12:00:00,1231,1072
2016-05-05 12:00:00,1232,954
2016-05-05 12:00:00,1233,696
2016-05-05 12:00:00,1234,500
2016-05-05 12:00:00,1235,216
2016-05-05 12:00:00,1236,5
2016-05-05 12:00:00,1268,1
2016-05-05 12:00:00,1272,4
2016-05-05 12:00:00,1273,4
2016-05-05 12:00:00,1274,2
2016-05-05 12:00:00,1276,2
2016-05-05 12:00:00,1277,2
2016-05-05 12:00:00,1278,12
2016-05-05 12:00:00,1279,42
2016-05-05 12:00:00,1280,259
2016-05-05 12:00:00,1281,907
2016-05-05 12:00:00,1282,1438
2016-05-05 12:00:00,1283,412
2016-05-05 12:00:00,1284,155
2016-05-05 12:00:00,1285,298
2016-05-05 12:00:00,1286,269
2016-05-05 12:00:00,1287,92
2016-05-05 12:00:00,1317,1
2016-05-05 12:00:00,1319,1
2016-05-05 12:00:00,1321,1
2016-05-05 12:00:00,1322,1
2016-05-05 12:00:00,1324,1
2016-05-05 12:00:00,1326,7
2016-05-05 12:00:00,1327,5
2016-05-05 12:00:00,1328,1
2016-05-05 12:00:00,1330,1
2016-05-05 12:00:00,1331,53
2016-05-05 12:00:00,1332,401
2016-05-05 12:00:00,1333,785
2016-05-05 12:00:00,1334,790
2016-05-05 12:00:00,1335,206
2016-05-05 12:00:00,1336,88
2016-05-05 12:00:00,1337,75
2016-05-05 12:00:00,1338,54
2016-05-05 12:00:00,1339,13
2016-05-05 12:00:00,1374,1
2016-05-05 12:00:00,1377,1
2016-05-05 12:00:00,1379,2
2016-05-05 12:00:00,1381,3
2016-05-05 12:00:00,1382,46
2016-05-05 12:00:00,1383,369
2016-05-05 12:00:00,1384,516
2016-05-05 12:00:00,1385,318
2016-05-05 12:00:00,1386,49
2016-05-05 12:00:00,1387,23
2016-05-05 12:00:00,1388,14
2016-05-05 12:00:00,1389,13
2016-05-05 12:00:00,1390,17
2016-05-05 12:00:00,1391,5
2016-05-05 12:00:00,1421,1
2016-05-05 12:00:00,1424,1
2016-05-05 12:00:00,1430,3
2016-05-05 12:00:00,1431,9
2016-05-05 12:00:00,1432,4
2016-05-05 12:00:00,1434,22
2016-05-05 12:00:00,1435,7
2016-05-05 12:00:00,1436,25
2016-05-05 12:00:00,1437,28
2016-05-05 12:00:00,1438,6
2016-05-05 12:00:00,1439,7
2016-05-05 12:00:00,1440,1
2016-05-05 12:00:00,1441,8
2016-05-05 12:00:00,1442,15
2016-05-05 12:00:00,1443,3
2016-05-05 12:00:00,1473,1
2016-05-05 12:00:00,1474,1
2016-05-05 12:00:00,1480,11
2016-05-05 12:00:00,1481,2
2016-05-05 12:00:00,1482,3
2016-05-05 12:00:00,1483,7
2016-05-05 12:00:00,1484,2
2016-05-05 12:00:00,1486,17
2016-05-05 12:00:00,1487,1
2016-05-05 12:00:00,1488,1
2016-05-05 12:00:00,1517,1
2016-05-05 12:00:00,1529,1
2016-05-05 12:00:00,1530,8
2016-05-05 12:00:00,1532,2
2016-05-05 12:00:00,1533,1
2016-05-05 12:00:00,1534,1
2016-05-05 12:00:00,1539,1
2016-05-05 12:00:00,1541,1
2016-05-05 12:00:00,1545,1
2016-05-05 12:00:00,1580,3
2016-05-05 12:00:00,1581,1
2016-05-05 12:00:00,1583,2
2016-05-05 12:00:00,1584,2
2016-05-05 12:00:00,1592,1
2016-05-05 12:00:00,1596,1
2016-05-05 12:00:00,1616,1
2016-05-05 12:00:00,1622,1
2016-05-05 12:00:00,1629,1
2016-05-05 12:00:00,1630,3
2016-05-05 12:00:00,1631,4
2016-05-05 12:00:00,1633,4
2016-05-05 12:00:00,1638,1
2016-05-05 12:00:00,1679,1
2016-05-05 12:00:00,1682,1
2016-05-05 12:00:00,1683,6
2016-05-05 12:00:00,1684,14
2016-05-05 12:00:00,1689,1
2016-05-05 12:00:00,1722,1
2016-05-05 12:00:00,1729,1
2016-05-05 12:00:00,1733,9
2016-05-05 12:00:00,1734,302
2016-05-05 12:00:00,1779,1
2016-05-05 12:00:00,1783,289
2016-05-05 12:00:00,1825,1
2016-05-05 12:00:00,1876,1
2016-05-05 12:00:00,1878,1
2016-05-05 12:00:00,1881,1
2016-05-05 12:00:00,1926,2
2016-05-05 12:00:00,1927,1
2016-05-05 12:00:00,1971,2
2016-05-05 12:00:00,1975,3
2016-05-05 12:00:00,1976,1
2016-05-05 12:00:00,2019,6
2016-05-05 12:00:00,2020,1
2016-05-05 12:00:00,2021,1
2016-05-05 12:00:00,2068,91
2016-05-05 12:00:00,2069,6
2016-05-05 12:00:00,2070,4
2016-05-05 12:00:00,2118,121
2016-05-05 12:00:00,2119,51
2016-05-05 12:00:00,2168,36
2016-05-05 12:00:00,2180,1
2016-05-05 13:00:00,374,1
2016-05-05 13:00:00,673,3
2016-05-05 13:00:00,728,2
2016-05-05 13:00:00,929,1
2016-05-05 13:00:00,978,1
2016-05-05 13:00:00,1029,1
2016-05-05 13:00:00,1075,121
2016-05-05 13:00:00,1076,232
2016-05-05 13:00:00,1077,105
2016-05-05 13:00:00,1122,1
2016-05-05 13:00:00,1125,86
2016-05-05 13:00:00,1126,241
2016-05-05 13:00:00,1127,311
2016-05-05 13:00:00,1128,359
2016-05-05 13:00:00,1129,263
2016-05-05 13:00:00,1130,379
2016-05-05 13:00:00,1131,158
2016-05-05 13:00:00,1132,33
2016-05-05 13:00:00,1138,1
2016-05-05 13:00:00,1170,2
2016-05-05 13:00:00,1172,1
2016-05-05 13:00:00,1173,15
2016-05-05 13:00:00,1174,14
2016-05-05 13:00:00,1175,3
2016-05-05 13:00:00,1176,17
2016-05-05 13:00:00,1177,193
2016-05-05 13:00:00,1178,430
2016-05-05 13:00:00,1179,561
2016-05-05 13:00:00,1180,758
2016-05-05 13:00:00,1181,953
2016-05-05 13:00:00,1182,374
2016-05-05 13:00:00,1183,108
2016-05-05 13:00:00,1184,20
2016-05-05 13:00:00,1211,1
2016-05-05 13:00:00,1221,1
2016-05-05 13:00:00,1222,2
2016-05-05 13:00:00,1223,12
2016-05-05 13:00:00,1224,25
2016-05-05 13:00:00,1225,4
2016-05-05 13:00:00,1226,55
2016-05-05 13:00:00,1227,68
2016-05-05 13:00:00,1228,183
2016-05-05 13:00:00,1229,432
2016-05-05 13:00:00,1230,803
2016-05-05 13:00:00,1231,1079
2016-05-05 13:00:00,1232,918
2016-05-05 13:00:00,1233,729
2016-05-05 13:00:00,1234,450
2016-05-05 13:00:00,1235,195
2016-05-05 13:00:00,1236,3
2016-05-05 13:00:00,1263,1
2016-05-05 13:00:00,1268,3
2016-05-05 13:00:00,1272,1
2016-05-05 13:00:00,1273,2
2016-05-05 13:00:00,1274,1
2016-05-05 13:00:00,1277,1
2016-05-05 13:00:00,1278,12
2016-05-05 13:00:00,1279,33
2016-05-05 13:00:00,1280,235
2016-05-05 13:00:00,1281,821
2016-05-05 13:00:00,1282,1522
2016-05-05 13:00:00,1283,390
2016-05-05 13:00:00,1284,137
2016-05-05 13:00:00,1285,277
2016-05-05 13:00:00,1286,286
2016-05-05 13:00:00,1287,73
2016-05-05 13:00:00,1317,1
2016-05-05 13:00:00,1318,1
2016-05-05 13:00:00,1324,2
2016-05-05 13:00:00,1325,1
2016-05-05 13:00:00,1326,8
2016-05-05 13:00:00,1327,7
2016-05-05 13:00:00,1331,48
2016-05-05 13:00:00,1332,428
2016-05-05 13:00:00,1333,662
2016-05-05 13:00:00,1334,722
2016-05-05 13:00:00,1335,172
2016-05-05 13:00:00,1336,72
2016-05-05 13:00:00,1337,84
2016-05-05 13:00:00,1338,68
2016-05-05 13:00:00,1339,13
2016-05-05 13:00:00,1367,1
2016-05-05 13:00:00,1368,1
2016-05-05 13:00:00,1371,2
2016-05-05 13:00:00,1372,1
2016-05-05 13:00:00,1375,1
2016-05-05 13:00:00,1376,2
2016-05-05 13:00:00,1378,6
2016-05-05 13:00:00,1380,4
2016-05-05 13:00:00,1382,49
2016-05-05 13:00:00,1383,326
2016-05-05 13:00:00,1384,437
2016-05-05 13:00:00,1385,269
2016-05-05 13:00:00,1386,51
2016-05-05 13:00:00,1387,27
2016-05-05 13:00:00,1388,21
2016-05-05 13:00:00,1389,8
2016-05-05 13:00:00,1390,14
2016-05-05 13:00:00,1391,1
2016-05-05 13:00:00,1422,1
2016-05-05 13:00:00,1425,1
2016-05-05 13:00:00,1426,1
2016-05-05 13:00:00,1427,2
2016-05-05 13:00:00,1430,4
2016-05-05 13:00:00,1431,9
2016-05-05 13:00:00,1432,5
2016-05-05 13:00:00,1434,23
2016-05-05 13:00:00,1435,16
2016-05-05 13:00:00,1436,33
2016-05-05 13:00:00,1437,26
2016-05-05 13:00:00,1438,5
2016-05-05 13:00:00,1439,8
2016-05-05 13:00:00,1440,1
2016-05-05 13:00:00,1441,6
2016-05-05 13:00:00,1442,12
2016-05-05 13:00:00,1443,2
2016-05-05 13:00:00,1465,1
2016-05-05 13:00:00,1480,10
2016-05-05 13:00:00,1481,3
2016-05-05 13:00:00,1482,4
2016-05-05 13:00:00,1483,11
2016-05-05 13:00:00,1484,1
2016-05-05 13:00:00,1485,1
2016-05-05 13:00:00,1486,17
2016-05-05 13:00:00,1487,4
2016-05-05 13:00:00,1488,2
2016-05-05 13:00:00,1490,1
2016-05-05 13:00:00,1491,1
2016-05-05 13:00:00,1493,1
2016-05-05 13:00:00,1494,1
2016-05-05 13:00:00,1528,1
2016-05-05 13:00:00,1529,1
2016-05-05 13:00:00,1530,12
2016-05-05 13:00:00,1531,3
2016-05-05 13:00:00,1532,2
2016-05-05 13:00:00,1533,3
2016-05-05 13:00:00,1539,1
2016-05-05 13:00:00,1541,2
2016-05-05 13:00:00,1542,1
2016-05-05 13:00:00,1580,2
2016-05-05 13:00:00,1581,1
2016-05-05 13:00:00,1582,1
2016-05-05 13:00:00,1583,1
2016-05-05 13:00:00,1596,1
2016-05-05 13:00:00,1597,1
2016-05-05 13:00:00,1630,2
2016-05-05 13:00:00,1631,6
2016-05-05 13:00:00,1633,6
2016-05-05 13:00:00,1639,1
2016-05-05 13:00:00,1681,1
2016-05-05 13:00:00,1682,1
2016-05-05 13:00:00,1683,7
2016-05-05 13:00:00,1684,16
2016-05-05 13:00:00,1726,1
2016-05-05 13:00:00,1729,1
2016-05-05 13:00:00,1731,1
2016-05-05 13:00:00,1733,4
2016-05-05 13:00:00,1734,287
2016-05-05 13:00:00,1783,270
2016-05-05 13:00:00,1821,1
2016-05-05 13:00:00,1829,1
2016-05-05 13:00:00,1871,1
2016-05-05 13:00:00,1877,1
2016-05-05 13:00:00,1926,1
2016-05-05 13:00:00,1928,1
2016-05-05 13:00:00,1971,1
2016-05-05 13:00:00,1974,1
2016-05-05 13:00:00,1975,2
2016-05-05 13:00:00,2019,7
2016-05-05 13:00:00,2020,1
2016-05-05 13:00:00,2021,1
2016-05-05 13:00:00,2022,1
2016-05-05 13:00:00,2023,2
2016-05-05 13:00:00,2024,4
2016-05-05 13:00:00,2068,131
2016-05-05 13:00:00,2069,1
2016-05-05 13:00:00,2070,1
2016-05-05 13:00:00,2118,215
2016-05-05 13:00:00,2119,52
2016-05-05 13:00:00,2168,89
2016-05-05 13:00:00,2265,1
2016-05-05 13:00:00,2373,1
2016-05-05 14:00:00,374,1
2016-05-05 14:00:00,379,1
2016-05-05 14:00:00,673,2
2016-05-05 14:00:00,728,4
2016-05-05 14:00:00,1072,1
2016-05-05 14:00:00,1075,131
2016-05-05 14:00:00,1076,228
2016-05-05 14:00:00,1077,125
2016-05-05 14:00:00,1078,2
2016-05-05 14:00:00,1122,3
2016-05-05 14:00:00,1125,76
2016-05-05 14:00:00,1126,271
2016-05-05 14:00:00,1127,360
2016-05-05 14:00:00,1128,392
2016-05-05 14:00:00,1129,253
2016-05-05 14:00:00,1130,456
2016-05-05 14:00:00,1131,193
2016-05-05 14:00:00,1132,51
2016-05-05 14:00:00,1171,2
2016-05-05 14:00:00,1172,4
2016-05-05 14:00:00,1173,7
2016-05-05 14:00:00,1174,14
2016-05-05 14:00:00,1175,4
2016-05-05 14:00:00,1176,18
2016-05-05 14:00:00,1177,187
2016-05-05 14:00:00,1178,449
2016-05-05 14:00:00,1179,602
2016-05-05 14:00:00,1180,763
2016-05-05 14:00:00,1181,842
2016-05-05 14:00:00,1182,333
2016-05-05 14:00:00,1183,133
2016-05-05 14:00:00,1184,19
2016-05-05 14:00:00,1212,1
2016-05-05 14:00:00,1222,1
2016-05-05 14:00:00,1223,5
2016-05-05 14:00:00,1224,25
2016-05-05 14:00:00,1225,5
2016-05-05 14:00:00,1226,63
2016-05-05 14:00:00,1227,84
2016-05-05 14:00:00,1228,199
2016-05-05 14:00:00,1229,505
2016-05-05 14:00:00,1230,854
2016-05-05 14:00:00,1231,1067
2016-05-05 14:00:00,1232,936
2016-05-05 14:00:00,1233,683
2016-05-05 14:00:00,1234,514
2016-05-05 14:00:00,1235,233
2016-05-05 14:00:00,1236,2
2016-05-05 14:00:00,1266,1
2016-05-05 14:00:00,1268,4
2016-05-05 14:00:00,1269,1
